KlasseAttribuutID	IMBORGUID	Klasse	Multipliciteit	Attribuut	Informatiemodel	Eenheid	Enumeratietype	OAGBD
3112	6a274ff5-1983-4bb2-b579-730336d5d145	14443	15167	782	10	null	null	G
3114	ff6f753b-e793-4454-8719-4de9495b353c	14443	15167	775	5	null	null	O
3116	a56c8086-1c19-468b-931d-277aee65440a	232	15167	375	4	null	15758	O
3126	e2429cf0-f5c6-4138-bca4-9ea0eb5e5b4c	235	15167	660	4	null	15759	O
3127	75431b42-35fd-4386-bca3-30ad9e22cc45	8922	15167	767	4	14488	null	O
3128	38b261fc-08e7-42c9-a91c-3566787a6a97	7744	15167	836	3	null	15760	O
3130	85318664-5ea6-45d5-bfcb-810781452627	267	15167	836	3	null	15761	O
3131	02e3e04b-73ba-49be-a163-65a6be7c40eb	119	15167	836	3	null	15762	O
3133	e9ea1b6c-c891-48d0-af52-bba67668bf7f	230	15167	899	4	null	null	G
3138	bf9e1672-fa9d-411b-aabd-72bf9463557b	1080	15167	898	4	null	15763	B
3141	1edea27c-c2f9-4778-a411-7d17326b9175	1080	15167	475	4	null	null	O
3142	9eb4366a-91e1-46b9-88a9-0488a61922a5	1080	15167	577	4	null	null	A
3143	30f5e4f8-3adb-4a48-8b40-6910d49efc45	1080	15167	677	4	null	null	A
3144	2e8b501f-fb08-4296-b8c2-f34be77f61b3	1080	15167	844	4	null	15764	O
3148	bc7c889b-c0fa-45b9-bb26-72440b201ec7	53	15168	897	4	null	15765	O
3149	22450fee-dd4a-471e-b5d1-0f716134095a	167	15167	540	4	null	null	B
3150	614204e3-abc5-43fd-bd80-22db1d15f482	167	15167	375	4	null	15767	O
3157	addf24bb-0596-4fd2-8af9-041f2a3cf67c	201	15167	816	4	14515	null	O
3160	bc7e89f9-eee5-4300-ac26-7045874a2b55	91	15167	479	3	14505	null	O
3161	03aec3b5-3b07-423d-8872-18bfa91ef68e	297	15167	376	4	null	15768	O
3162	19b49955-9f85-4f0e-81bf-a96c9c2872d5	297	15167	375	4	null	15769	O
3171	e8d7ce0d-0c1a-4c52-83ea-09b47ffa1b01	79	15167	660	4	null	15770	O
3172	a4de81a1-e4cb-4c44-a0a2-b6133fd04763	79	15167	376	4	null	15771	O
3173	72ec4871-d637-43c0-89db-5ba1029d0b54	79	15167	375	4	null	15772	O
3174	4b27948a-4baf-4e75-8553-0b9474fba8ae	273	15167	371	4	null	null	B
3182	510c3805-c8a1-47b5-8858-eaa6babde5f6	214	15167	795	4	null	null	O
3183	2af33443-cb51-4477-b28d-5c3dee08e11a	214	15167	794	4	null	null	O
3185	28393e1b-0e14-4761-b068-2bf50fbba869	1083	15167	516	4	14491	null	O
3186	4275b754-4d53-47f7-8149-256f79b84817	28	15167	636	4	14500	null	O
3187	3c0297bd-1593-427e-8147-432dedb2f710	28	15167	635	4	14500	null	O
3188	8d745dc7-6f83-4c69-8483-3253e2747ff7	28	15167	569	4	null	15773	O
3190	2c23c765-12e9-4cdd-8546-e9bfac897731	7744	15167	497	3	14497	null	B
3192	e80d4d91-276c-419c-b65a-a3f3d3bbeba8	7744	15167	498	3	14497	null	B
3208	5842d191-99d2-4f3a-8306-e19e401b38ef	201	15167	855	3	14500	null	O
3209	7d19d6eb-2601-4c64-8ade-8cc81a9552c4	201	15167	857	3	14500	null	O
3211	64182200-342d-4af7-8212-a8b12b47775c	1083	15167	464	4	null	15774	O
3212	bbcb2e36-6b9b-4008-930b-eeb420c32d5c	1087	15167	561	4	null	15775	B
3231	e51fcd78-372b-4800-b6c1-bfba1dfdb2b4	60	15167	375	4	null	15776	O
3234	1e736e77-48f4-4a9e-a437-12cf1f38d517	120	15167	455	4	14488	null	O
3247	e986c77b-df6b-447b-b7e0-a7c2eda113b2	97	15167	375	4	null	15777	O
3248	4cde8eb8-0f52-4151-a670-deb8c165aee5	135	15167	793	4	null	null	O
3249	5aefc2b8-c738-4c0f-b6d8-b9aeea3a6965	203	15167	573	4	14488	null	O
3252	7414652b-7105-44e8-9554-750f73f8709b	233	15167	375	4	null	15779	O
3260	29dd9029-136f-4b3e-8bf5-e7c063854147	235	15167	840	4	null	null	O
3261	09f3b715-1707-4825-adeb-619f7fcf9e7d	236	15167	840	4	null	null	O
3262	7bbba639-8791-48f0-8d4e-bbe629a367cd	231	15167	840	4	null	null	O
3263	4e5c2d02-b870-4285-9163-77df49036edb	230	15167	840	4	null	null	O
3264	7b116510-7443-404c-ba92-93ad43a0d9d7	8922	15167	839	4	null	15784	O
3265	06b07a3d-1b99-4e75-ba01-45b29d4d58a2	8922	15167	838	4	null	15785	O
3270	54f0d054-4ba8-47e0-9c38-00f362ea04ba	187	15167	835	4	null	null	O
3271	43c7bfb8-8180-4e53-af20-419a142bdbbf	297	15167	834	3	14497	null	B
3274	5eb18fd3-13f5-431c-bc1d-a09a4eb06737	10	15167	831	4	null	null	O
3281	f6f2f051-8802-47bd-a45a-1cdce547c30e	274	15167	818	4	null	15788	O
3305	81fef664-5759-4e3b-b48f-b87735d54c60	14807	15167	455	4	14488	null	O
3320	4cc4f9a8-6b12-44c4-b256-3138abae02ff	274	15167	811	4	null	15789	O
3321	cc72bc95-7ae9-4d0c-a758-a6460e0fce4c	274	15167	807	4	null	null	O
3322	9ed6d808-7af1-4607-8c73-fdc9455e1913	274	15167	810	4	null	15790	O
3323	9a0c0d6e-27d6-4d3d-95e4-c548f6cc873d	13	15167	810	4	null	15791	O
3324	71520db0-2d66-4622-a042-201d85d6c2e5	1082	15167	809	4	null	15792	O
3325	cb385bad-cb6c-4f01-9ee8-41e58c93d1fa	1082	15167	808	4	null	15793	O
3326	bcbb2c3e-235c-4144-ab96-2ae43c3b9f65	274	15167	806	4	null	15794	B
3327	20a013a8-64ee-4a8c-8b42-fa926fddbb0b	274	15167	675	4	null	15795	O
3328	76a71399-cc3d-4988-b79f-e7ea477efc48	274	15167	674	4	null	15796	O
3333	0921ff39-e84e-46fa-9134-e2810cbe32f1	332	15167	572	4	14488	null	O
3334	074944f3-7fb1-4da8-9452-fe6cd1491808	203	15167	572	4	14488	null	O
3335	ca7a252c-8431-47a5-ae6d-d40ffb8cd611	1082	15167	805	4	14517	null	O
3336	ad5fe04c-c49a-4d1e-9698-2493056d03c4	1082	15167	804	4	null	15797	O
3338	face825d-31db-4585-a5bf-3ef4f290efea	274	15167	802	4	null	null	O
3339	ec60ae03-3d70-48e1-b521-c43da353d26f	1082	15167	801	4	null	15799	O
3343	24f3e462-4b79-417b-b001-261fb68c8b0b	274	15167	800	4	null	null	O
3347	310a81e5-eb10-4e68-bb61-ed484c55709c	310	15167	446	4	null	null	A
3348	5fb5697b-1847-4d08-802d-7d2575f9b477	13	15167	792	4	null	null	B
3349	b6d7fc55-34fa-4399-b21c-0cb073b3d6ca	13	15167	791	4	null	null	B
3350	8d31a14c-20b5-49dc-8fc4-30a1cb15094b	13	15167	790	4	null	null	O
3351	9582f56e-f888-4a15-b6fa-05a9a0ab4adf	13	15167	376	4	null	15802	O
3352	5571c04a-b02e-4944-8296-af8fe2239f6d	13	15167	375	4	null	15803	O
3353	9ea41cd0-69dd-4aad-ac7f-bf005c9c2de9	13	15167	739	4	null	null	O
3354	c728d1e4-7acd-4f7a-84fa-bb7c28def8a2	13	15167	740	4	null	15804	O
3360	718a8787-cbe1-4415-a94b-6db8cc968da6	1087	15167	353	4	14490	null	O
3363	ce0fb962-ecc0-423b-ba50-9719f2b6a19f	78	15167	660	4	null	15805	O
3364	fd1c1926-c564-4493-96d8-3a18e106b539	78	15167	376	4	null	15806	O
3365	ee9275dc-01cd-4fc9-a2f5-98b3b3e272a4	78	15167	375	4	null	15807	O
3384	30a46a66-47b7-42a3-bee8-cd1c57d009d7	189	15167	376	4	null	15808	O
3385	53d97fce-2159-4ad3-8431-95b94548f195	189	15167	375	4	null	15809	O
3386	1c0670c4-f7ba-463c-a21a-a8cd5030ddb7	279	15167	375	4	null	15810	O
3412	d6a244c7-9f3f-469e-bf63-f8585839c07f	8922	15167	757	4	14490	null	O
3413	f3f49007-a5d3-4ce3-a3c0-9105c0df7f48	8922	15167	756	4	14488	null	O
3417	5d1f67fb-6dec-4fe9-8fd7-37a6ef814c63	8922	15167	395	4	null	15811	O
3418	411ff686-2f3b-47aa-8fbe-2b2ccaebe16a	8922	15167	754	4	14490	null	O
3419	bff3fb53-d021-4b96-9b9d-9d181dcced6a	8922	15167	753	4	14488	null	O
3421	547e82ea-151f-4782-82a7-0157caffef20	8922	15167	751	4	null	15812	O
3423	2f4a60a2-9f9c-44eb-a971-8288df1a44c4	274	15167	739	4	null	null	O
3424	755bd97d-44e1-43fc-b719-f750c53bad80	274	15167	740	4	null	15813	O
3427	4a5d861d-648b-4bb9-a030-90df3aae05a4	274	15167	376	4	null	15814	O
3428	6c37ef8d-3f22-44db-9731-457139545eee	274	15167	375	4	null	15815	O
3435	fb5e2045-8a69-4c35-805e-6bd14641e059	117	15167	376	4	null	15816	O
3436	88448200-93e4-4fce-a66d-4181cd8744be	117	15167	375	4	null	15817	O
3437	7dac4d32-7775-4092-af7e-373cf6c50a10	116	15167	376	4	null	15818	O
3438	8fffa7ee-21af-4273-b6bc-03e36db503de	123	15167	375	4	null	15819	O
3439	51e0423b-07b7-4d4b-9631-5013b81ba986	221	15167	376	4	null	15820	O
3440	f19d6b15-4089-427d-9fd2-b1c48c68c928	221	15167	375	4	null	15821	O
3441	d84591a1-8302-45ae-85db-93c6a2fc4183	208	15167	375	4	null	15822	O
3444	19b54711-eada-4c54-95cc-a6011d0a0d15	1082	15168	738	4	null	null	O
3445	f922b574-e313-4c6b-96de-ac585595a615	1082	15167	745	4	null	null	O
3446	8cb48585-1ac6-46d1-a0d8-2b8783d9cc9f	1082	15167	742	4	14517	null	O
3447	dd635dc0-d5c5-4a8c-b27d-7639325b4c0d	1082	15167	746	4	null	null	B
3448	15cb90e1-8a2e-4f43-8ff2-f6a765f99462	1082	15167	747	4	null	null	B
3451	d9a1befb-e599-4ccc-ae56-06414a646c24	1082	15167	733	4	null	15823	O
3455	8f07ea0b-9aed-408d-8159-99cdb6fa5852	274	15167	660	4	null	15824	O
3456	5bf73d1e-87b0-434c-86a3-a36b24e8bfc2	214	15168	722	4	null	15825	O
3458	fdc99793-ac87-45be-92cf-68b75da3586d	186	15167	375	4	null	15826	O
3459	c5d45562-9058-4e8f-a556-4a17a4192aa8	186	15167	347	4	14488	null	O
3460	1cb8c253-6d26-4153-be4d-e98341004d5e	186	15167	335	4	14488	null	O
3461	42bd86ae-9856-4f71-892b-33594e5188c4	193	15167	641	4	14497	null	O
3462	691cc00b-019f-4f82-9069-52567a2a419d	311	15168	709	4	null	15827	A
3463	c88d1d6f-a652-4d42-a3fd-3e59d7cb3644	311	15167	689	4	null	15828	O
3464	58bb183b-150a-47f4-90a8-8f3a9723e7ac	311	15167	685	4	null	15829	D
3465	9d18ecdc-ce7a-4806-904d-bc6813411e21	311	15167	375	4	null	15830	O
3466	3ff15705-534f-4f91-80cf-03d579a0d716	247	15168	722	4	null	15831	O
3467	9d1351f7-230f-49ea-b663-f48f179c373e	193	15168	722	4	null	15832	O
3468	e34cbeb3-ebda-41ed-9e23-01e6725b3f30	80	15168	722	4	null	15833	O
3469	d8aa71c0-0716-409c-941d-d1768a2f71d4	311	15167	687	4	null	15834	O
3470	8225fefb-0c0a-40cb-8915-43fd7c0cd356	310	15167	688	4	null	15835	A
3481	b464c700-6a0c-42a7-b433-1563de076ba9	80	15167	689	4	null	15836	O
3482	62176981-9ca8-49ae-ac62-69805b5fa1aa	329	15167	376	4	null	15837	O
3483	cbc3ee77-e27f-4e0d-af2c-4bd1501d04b2	310	15167	376	4	null	15838	O
3484	eb038d53-8b11-4eee-8926-10da633042f0	247	15167	376	4	null	15839	O
3485	09163b07-39e3-4836-a153-17ec2530a7a1	135	15167	376	4	null	15840	O
3487	2d0cb167-6034-425a-a4bd-aa8505091280	310	15167	375	4	null	15841	O
3488	0881183e-560c-4de5-8392-570422e0291e	288	15167	375	4	null	15842	O
3489	53b36faf-434d-456e-bd63-c5baf1cb5baa	247	15167	375	4	null	15843	O
3490	e4f3a526-edd5-4719-984c-11dffcaa256a	214	15167	375	4	null	15844	O
3491	82ce202e-6ee9-4fb8-b03a-61ccc6b8587b	193	15167	375	4	null	15845	O
3492	786c96d7-8b9d-4730-92c9-3b9571d66c68	135	15167	375	4	null	15846	O
3493	5054c28b-f9a0-4403-a5dc-664b57471184	80	15167	375	4	null	15847	O
3494	65dc1584-7182-4c2f-8c55-7b9aaddbcbc1	329	15167	375	4	null	15848	O
3495	50f1562a-486e-4365-862b-e42027d7dfd8	132	15167	375	4	null	15849	O
3496	738bd39b-d0ed-4444-b3b3-964c7061292a	2	15167	375	4	null	15850	O
3497	662e06db-abd8-432d-92bd-b8c4f5f855da	80	15167	687	4	null	15851	O
3499	0c882093-8417-4717-a3fd-857249194f01	247	15167	694	4	14488	null	O
3500	d43ee4a3-859d-4ff9-ae5f-297e2721046e	247	15167	696	4	14488	null	O
3501	fc0cc27e-4923-4116-a245-d9bb7965e72e	247	15167	695	4	14488	null	O
3502	c304d0c2-a4f2-49c2-89a5-64de62e8ee56	247	15167	697	4	14501	null	O
3504	fee7555b-a8f8-4cc9-a443-e59b8df5c779	310	15167	347	4	14488	null	O
3505	614d33dd-2a27-4dfb-a4de-48a858927e5a	288	15167	347	4	14488	null	O
3506	681ee213-fb5c-4316-b290-7ebf32db584e	276	15167	347	4	14488	null	O
3507	be3f5714-c628-4d31-acc9-e1a1cd886a0c	247	15167	347	4	14488	null	O
3508	6d6304a4-f073-4dec-9bdf-64bdee37f413	214	15167	347	4	14488	null	O
3509	9e23c116-f930-4cb2-9889-867b9088786b	193	15167	347	4	14488	null	O
3510	58a90238-a064-4aa6-b497-09fb8545bdf4	80	15167	347	4	14488	null	O
3511	7d897d88-4038-4532-8907-10a66e30d216	214	15167	686	4	null	null	O
3513	bb5ad6a5-849f-4f21-83a1-81c3ab378a6b	135	15167	698	4	null	null	O
3515	f72a9e14-c491-4a78-9fcb-83198beb8873	310	15167	335	4	14488	null	O
3516	38832c39-e41b-4021-9952-31817e0999bb	288	15167	335	4	14488	null	O
3517	b7cf42c2-202d-4969-93a5-d1ec5cb325ef	276	15167	335	4	14488	null	O
3518	a99427a5-414b-440d-aabe-29333959beb6	247	15167	335	4	14488	null	O
3519	7c87801d-5eb3-4b9e-9348-b34a170a383d	214	15167	335	4	14488	null	O
3520	8fea150c-162a-418b-9415-9687e5894252	193	15167	335	4	14488	null	O
3521	a8cca9b7-d68c-43fe-9603-7e5efcd51db1	80	15167	335	4	14488	null	O
3522	3e750a68-9574-4e38-a760-d72b44bc091f	214	15167	691	4	14497	null	O
3523	32e1d997-6597-40a6-baa1-ffb2beacc007	80	15167	678	4	null	15854	O
3526	e9ec8a84-d225-4ba1-b5a6-b8374e9a7513	37	15167	684	4	14507	null	O
3529	11e5cdb8-1481-490a-894e-a4c0199d5324	81	15167	641	4	14497	null	O
3531	ccf25441-3aaf-47f6-b00a-e57d8254b5d4	81	15167	375	4	null	15855	O
3535	7b859b52-21d2-4b4b-adc3-0760fe975885	1082	15167	464	4	null	15856	O
3539	72ffbe1f-4de0-484e-b67d-a2fdec787700	1082	15167	485	4	14489	null	O
3542	5ad84168-9575-4a29-867d-d95507ab4dc0	236	15168	642	4	null	15857	O
3543	20692dab-6909-412b-b2b8-05bea11ccf2d	236	15167	376	4	null	15858	O
3544	373e2971-44aa-4ef1-bcd5-4faae5847865	230	15167	376	4	null	15859	O
3545	441cdcef-adac-4110-9bbe-7ad564e918a5	313	15167	510	4	null	null	O
3548	fd425248-aed5-434f-923b-83aad2a31cff	313	15167	508	4	null	15861	O
3549	bfda7176-49a7-4ba2-b924-69e546d00d2b	313	15167	509	4	null	15862	O
3550	5b1f70e8-9a5a-458a-a68f-b53aa72b142d	313	15167	660	4	null	15863	O
3551	b7800a01-b141-4590-9828-0a9233e5456f	313	15167	376	4	null	15864	O
3552	97292f5e-c2c3-4632-884d-bb6a1b3f82d7	313	15167	375	4	null	15865	O
3553	25ec26ac-2032-4a5a-9fbf-b03dbf23a58d	275	15167	683	4	null	15866	O
3554	1d94f45c-fbe4-4be6-894d-984f5502efd9	311	15168	643	4	null	15867	B
3555	6dfef49b-87b6-4630-a5e9-781d900ca381	8922	15167	335	4	14488	null	O
3560	424b2d7e-1335-41eb-881e-efa14b7a198c	1093	15167	354	4	null	15868	O
3561	a5b49093-d343-4c77-adb3-54c794185d55	8914	15167	456	4	14490	null	O
3562	1a932b75-c262-494e-a481-23778a009fe9	1093	15167	586	4	null	15869	O
3565	90a98531-852b-4974-90fa-4a6b1c9cfe08	273	15167	675	4	null	15870	O
3567	b57b77b4-7a27-431c-aff6-ef5bd0c8e241	273	15167	679	4	null	null	B
3568	304f078f-3d50-40e8-aaef-900c4e02f9c5	273	15167	678	4	null	15872	O
3569	ffb98830-fdef-4fbe-afba-be336fa49726	37	15167	677	4	null	null	A
3570	4867bf96-f1bc-42e4-b1cd-0ea3c549ae42	1089	15167	677	4	null	null	A
3571	6f043f58-3c25-4dc3-ba68-fe861e03f005	273	15167	676	4	null	15873	O
3572	e0c0f920-9931-467a-9d0b-45b5c6143ae3	311	15167	675	4	null	15874	O
3573	9d32cb18-9403-4fe7-b0ad-5919d3feb6cc	311	15167	674	4	null	15875	O
3574	8490a810-1889-412b-ba4c-ce00f19f565e	273	15167	674	4	null	15876	O
3577	e0cfd92f-f5bd-4044-8409-925d3ef96eb4	273	15168	722	4	null	15877	O
3578	73c6c2c9-78d4-4d2f-8121-a21ae0f2e9ba	311	15168	722	4	null	15878	O
3581	70fa1e34-7061-4de3-940f-f51e0d3f1fa5	14443	14519	670	4	null	null	O
3582	7562f93b-685d-4100-b193-25903f14b7d7	275	15167	376	4	null	15879	O
3583	d673bdbc-87ab-48ee-b492-53e9ef435a33	275	15167	375	4	null	15880	O
3589	578821dd-5c3a-41c9-8008-3c88b450b3fd	273	15167	667	4	null	null	O
3590	58343860-3db0-4cc8-aa5b-b0b5d7428c66	37	15167	665	4	null	null	O
3591	b5fb715b-fd09-49da-9f4c-b061ea92a4ba	37	15167	666	4	null	null	O
3593	93c3cedb-9667-45e7-9de0-54003a29cd3f	231	15167	660	4	null	15884	O
3594	f9a58d5c-711d-42b4-8bb0-856cf15ec4c1	8915	15167	545	4	14488	null	O
3595	30e9208d-3ad5-4b51-9966-a2f67ad4e674	273	15167	545	4	14488	null	O
3596	dfd6a7b7-2897-4fff-ba0a-97935a7081da	14813	15167	649	4	null	null	O
3597	3f391ab9-c9f7-4586-910f-1217af102653	14813	15167	661	4	null	15885	O
3598	a8d4faad-023b-4c91-a1da-ef7a8e0ea7a8	8914	15167	400	4	14497	null	O
3599	615f5819-f0d7-49e2-8381-cd3ff125ff45	14813	15167	645	4	null	15886	O
3602	9b2ccb5c-acd5-44b9-9b76-7b67d47245af	8914	15167	399	4	14488	null	O
3603	fdd901af-449c-4273-9876-5a50eadf6226	8914	15167	626	4	null	15887	O
3604	d40a4823-1ab2-4891-a6cb-d5983d3aa383	8914	15167	617	4	null	15888	O
3605	567d1c30-7468-4e9b-b603-2958cfcc33e1	8922	15167	343	4	14488	null	O
3609	79cf06a3-01ba-4202-a848-05a53775a2a6	8922	15167	347	4	14488	null	O
3610	3476a450-36e1-448a-be67-3e058cc98331	14811	15167	639	4	null	15889	O
3611	d5b1b285-4be6-4de8-b62b-2b8dfa305c9d	14811	15167	640	4	null	15890	O
3612	ed8adb85-849c-49f3-89a9-024df0f44b3f	8922	15167	464	4	null	15891	O
3615	a06b7b34-b00c-4828-9275-f07fc7a838da	8914	15167	345	4	14490	null	B
3619	0070381f-3800-4737-9c98-f4bdab5cb60b	14809	15167	647	4	14497	null	O
3620	21545371-f7c9-4ab4-9452-b35f48cac41c	14809	15167	648	4	14497	null	O
3621	dae30339-df74-4966-af62-25c7b688218b	14809	15167	646	4	14497	null	O
3622	8c5112ea-b6ae-42bd-971a-74c40a8c4247	8915	15167	398	4	null	null	O
3639	d5947255-8c5e-418a-bff2-8e446a2ee54e	66	15167	375	4	null	15893	O
3640	3f3c4765-efee-44c2-b9fe-bade060ff35f	7744	15167	375	3	null	15894	O
3642	40c5b29f-7323-4386-b2a2-c3f14b68eef8	7744	15167	464	3	null	15895	O
3643	b97f8e03-d5f6-4d86-9d51-67e0bcca2436	37	15167	658	4	null	null	B
3647	fe32089c-7b67-4972-835d-2d3706f0f963	314	15167	566	4	14496	null	O
3648	3a321e4a-5dc3-4b34-987f-5ecb17ab1b10	314	15167	565	4	14496	null	O
3649	5028ee32-0006-43d3-a6a5-9538237223f9	314	15167	655	4	null	null	B
3650	52e96766-2812-4ebf-a5cd-3370ee2d2904	314	15167	654	4	null	null	B
3657	a4475e2a-142b-4bd1-9015-cf9a34309eca	8915	15167	463	4	14491	null	O
3658	a67b8398-a1fe-4490-abd5-c1994b2498b2	273	15167	463	4	14491	null	O
3660	3943d15b-e9ca-43ca-80ca-aa2db3906978	38	15167	375	4	null	15897	O
3661	08c25130-feb3-4815-91ef-4d7c389a7775	328	15167	376	4	null	15898	O
3663	24e44e40-6863-4059-acff-bc59a156675f	14564	15167	650	4	null	null	G
3664	c040bdc9-fdca-434d-9578-c72dfdcddab4	311	15167	446	4	null	null	A
3677	6b254187-61c0-40a7-9057-a3b4c09de0e1	226	15167	637	4	14488	null	A
3679	1912e3a4-ec12-4f51-966c-77bf743710b8	1089	15167	844	4	null	15899	O
3684	cf4a18c2-deed-4bfc-8fa7-dd16ad13b599	37	15167	633	4	null	15900	B
3685	a217ee4b-0bed-473a-bff4-992d1ac4f384	37	15167	632	4	null	15901	B
3686	ccb58d94-dcca-4b22-adf0-6c0b31255179	37	15167	634	4	null	15902	B
3688	7e4232dc-f071-4e26-9859-54407b04b7d1	37	15167	631	4	null	null	O
3689	e96f76cc-84fe-437d-b34b-682543a16893	108	15167	376	4	null	15904	O
3691	e9cba029-a979-4fcd-85c5-609409ea1828	101	15167	349	4	14488	null	O
3692	5aefd041-3861-470a-90a2-1348d5c4952d	273	15167	349	4	14488	null	O
3694	d28dc349-3b00-4247-827f-a9bac1210205	1089	15167	353	4	14490	null	O
3695	00e21c4a-167a-4ed7-81a5-a193ff3d2b64	108	15167	578	4	14497	null	O
3696	d0451bbf-ad81-4d04-b0e8-bf57fd80fa41	90	15167	578	4	14497	null	O
3698	9655a428-c377-4131-b60c-87c3526d91ba	124	15167	621	4	14490	null	O
3700	792fa60d-7b23-401f-adb5-231cdf46c889	124	15167	620	4	14488	null	A
3701	93f1c6f4-5ccf-4bf0-976d-d8bdbbd1a0a4	124	15167	618	4	null	15905	O
3702	0d583f22-68fd-4f22-b8d9-8b6003ee628b	37	15167	616	4	null	15906	B
3703	fd648f6f-b00f-4a6a-933d-49dab6799d60	1080	15167	615	4	null	null	O
3706	33445ab7-d95f-4399-93e9-136fd2eefeac	230	15168	548	4	null	15908	O
3710	496fb5f5-b2c1-4f69-8a11-c73c332c6216	1087	15167	605	4	null	15909	O
3711	c68efccc-f9c4-4d9a-94a3-8de49469836e	314	15167	607	4	14508	null	D
3715	6cf9a989-b5ec-483f-9d1e-91b3e9f6184a	1081	15168	350	4	null	15910	O
3719	476f0b42-d865-4c18-9d63-f21a6b293431	314	15167	371	4	null	null	B
3720	809818e8-849d-4cc2-a461-8aa98d95cd25	314	15167	446	4	null	null	A
3723	ce27ff86-1d2c-4319-b684-a6773fec23c1	201	15167	600	3	14494	null	O
3724	02fb68bf-5f58-45a6-b62a-cef55b40bf2c	226	15167	596	4	null	null	O
3725	2bdae949-74fe-44da-94ca-bc9a57265c64	226	15167	423	4	null	15912	B
3726	58d80351-4b43-484f-a844-476832cbe781	226	15167	595	4	null	null	O
3727	07076568-b05a-4d8c-a073-40dab5b7c4b3	226	15167	503	4	14500	null	O
3728	d6b046ca-a4ba-477c-8c6d-0dd0eb651ce2	226	15167	435	4	null	15913	B
3732	75f98c80-7c5a-498b-9eb1-d1589b48b919	14443	15167	588	5	14502	null	O
3733	8c5e5961-721a-4b7c-b958-964c1dcb9ac8	14443	15167	587	5	null	null	G
3745	5b5d712a-91f0-4b99-b605-32dda95ce24b	1094	15167	353	4	14490	null	O
3748	82a1200e-8d50-4a91-b48e-557fcde17a1a	263	15167	375	4	null	15914	O
3754	b3c4b74b-df1c-45a0-af81-7fb08c628fb5	28	15167	375	4	null	15915	O
3756	479dd461-31be-4344-863c-a83ab2453dc4	165	15167	375	4	null	15916	O
3757	6e31d433-7c28-4c4a-9abf-000c9f581563	142	15167	349	4	14488	null	O
3759	11c764c7-9037-4808-8a79-a2c0f1e846bb	124	15167	569	4	null	15917	O
3763	b5231d9b-0f6f-49d0-80a3-e518d563ebc1	56	15167	375	4	null	15918	O
3766	dd753107-4a02-4c19-bedf-53231a4884ad	224	15167	375	4	null	15919	O
3771	5d94b9d2-0e0d-48da-bab4-252f126683b8	248	15167	375	4	null	15920	O
3773	f45f0f24-2732-499d-bc2e-2dd7dd7045d1	241	15167	375	4	null	15921	O
3774	23ebdcaa-a893-476f-8724-1e5b80ee91c9	226	15167	567	4	null	null	B
3775	664c6523-af24-43c5-9917-bad872c2b6bd	226	15167	375	4	null	15922	O
3794	26b4e491-aaac-407a-bc5b-46547bf5b8e8	108	15167	581	4	null	null	O
3797	810a3b4d-733f-44e5-8ed1-94329bf1ef19	263	15167	579	4	14497	null	O
3799	9b554e4e-0eb1-463d-b023-577958a9f7e7	1092	15167	353	4	14490	null	O
3806	7965a1b7-3b79-406b-96d2-54dbdcac5bf2	1089	15167	577	4	null	null	A
3808	14664227-c153-4270-82fb-85b68c30331f	1089	15167	475	4	null	null	O
3816	7195dadb-a8b3-4169-bcad-761a945b0893	1089	15167	574	4	14501	null	O
3824	048b5eb4-9ee7-4965-ab16-45e318c6cec7	73	15167	375	3	null	15924	O
3825	6323b999-f19f-4f94-8c8f-9a63252ece1b	1087	15167	1017	4	null	15925	O
3827	50dc615f-5131-45a7-90a1-66687c24b7ec	1087	15167	1007	4	null	15926	O
3830	c3fdb97a-5b1a-4e54-8f74-0b2eaba4d3d0	1087	15168	502	4	null	15927	O
3845	f7006933-8ccf-467e-b5fc-36891ee8dd3f	235	15167	376	4	null	15928	O
3846	7c9b4a11-8826-47ae-a57f-ce0d438d066d	235	15167	375	4	null	15929	O
3856	c36e66b7-a75f-48cb-a816-e5ce3f2c0687	231	15167	376	4	null	15930	O
3857	9629db97-72c9-4971-8690-e1af92cae6b8	231	15167	375	4	null	15931	O
3858	fc5ae26f-86cb-4088-9693-a43ad567f0d1	250	15167	375	4	null	15932	O
3860	e2006e81-4b21-45b7-b185-b917af0a144a	33	15167	375	4	null	15933	O
3861	9c4c168f-ea38-4d45-8991-12d8b3aed9a6	328	15167	375	4	null	15934	O
3862	d6df9274-8df2-40e1-b224-b45f58faefa4	108	15167	375	4	null	15935	O
3863	aef750b0-76be-4def-8934-85c7395a2fe5	108	15167	540	4	null	null	B
3866	84291d74-6bac-4c00-a340-4d6bf42bb2e1	236	15167	538	4	null	null	A
3867	33422ded-ef62-417d-8f61-a5157f3787db	236	15167	537	4	null	null	O
3868	ec2228da-7e3d-427b-b0d2-bf89bb28349f	236	15167	536	4	null	15938	O
3869	f5efbff6-62cc-4d45-94d4-544eb916cfb0	236	15167	375	4	null	15939	O
3870	66fd9512-8865-4d50-b154-c020cb3b0c79	230	15167	535	4	null	null	B
3871	ea92beb3-3da6-4dc5-a35d-33d285be14b6	230	15167	375	4	null	15940	O
3872	5f4732f5-a4f2-4cfe-8484-69464a8de557	116	15167	375	4	null	15941	O
3873	aa8b4338-62b1-4535-ba2e-7bf61c912a67	10	15167	375	4	null	15942	O
