KlasseAttribuutID	IMBORGUID	Klasse	Multipliciteit	Attribuut	Informatiemodel	Enumeratietype	OAGBD	Wijzigingsdatum	Toelichting	Eenheid
7386	ff5848ef-fd8d-400d-976a-3b24708d8956	64	15167	891	3	null	O	Wed Feb 19 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7387	9d052ffc-1ff4-496d-9797-c1fd3b9fefad	181	15167	1049	4	null	O	Thu Feb 20 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
7388	214dcab9-44c2-4c4d-9db5-e19cd4e1d526	265	15167	1049	4	null	O	Thu Feb 20 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
7389	8d3cebea-e7c6-42c4-9abd-3ab6f9bb4f09	296	15167	1049	4	null	O	Thu Feb 20 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
7390	634f37ee-ea7d-4a3a-86ba-b3c0b6bc562e	14649	15167	1049	4	null	O	Thu Feb 20 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
7391	ec04deba-e8d0-4912-9898-110fa2512ae4	167	15167	1049	4	null	O	Thu Feb 20 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
7392	229c58b5-11ee-4f91-afd5-ae19d4265895	237	15167	1049	4	null	O	Thu Feb 20 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
7393	61cff6fc-514e-4c10-a306-cde1cf42eee0	277	15167	1049	4	null	O	Thu Feb 20 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
7394	2fa9fa04-a53c-429b-a94f-18b85437e850	330	15167	1049	4	null	O	Thu Feb 20 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
7395	7175c054-c378-4218-a3a2-8f946485c39d	14649	15167	733	4	23092	O	Thu Feb 20 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7396	1d5055f5-7cf3-4cb9-b561-aa5dc90aac68	167	15167	733	4	23092	O	Thu Feb 20 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7397	1b792680-8c4c-4686-8794-d97f28c39a6c	237	15167	733	4	23092	O	Thu Feb 20 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7398	97dc0392-c287-4ef2-9396-ebe9f3aeaab3	277	15167	733	4	23092	O	Thu Feb 20 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7399	32e8bfe3-a10b-41fa-851c-5fa6e09449af	330	15167	733	4	23092	O	Thu Feb 20 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7400	13f1eda7-805c-4aea-97f4-f00b86a53946	88	15167	510	4	null	O	Thu Feb 20 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7401	892850bc-baf4-4d17-8fc5-898bf5ef1e07	10587	15167	23740	4	23741	O	Sat Feb 22 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7402	ddca29bc-a96c-4733-96c0-31cac8ece91a	22562	15167	375	4	23743	O	Sat Feb 22 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7403	26550d95-b7d8-455e-868c-eb6f54b68875	11167	15167	375	4	23744	O	Sat Feb 22 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7404	e1e7bea8-e25c-4485-9bd1-bb0093679679	10255	15167	375	4	23745	O	Sat Feb 22 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7405	3358de26-a0e7-41c2-8bba-25c9e5d74e08	8948	15167	375	4	23746	O	Sat Feb 22 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7406	5e560d08-87f6-443e-9ae3-8d2b4dc3bb31	9436	15167	23027	4	15816	O	Sun Feb 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7407	1a61b16b-dfe1-4870-a79f-88b093b822b5	23247	15167	375	4	23747	O	Sun Feb 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7408	15caa30f-6f2f-42e9-9abf-dd46be0dfac1	9962	15167	375	4	23748	O	Sun Feb 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7409	1e2a74f3-a3a5-4d90-b1ca-10174b0c8240	8867	15167	375	4	23751	O	Sun Feb 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7410	e29b7e3b-e641-4390-9458-b6e8b34dada3	13241	15167	375	4	23752	O	Sun Feb 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7411	58b93e5d-aab2-4fd5-8f6b-68096a7ca9dd	8870	15167	375	4	23750	O	Fri Jun 20 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7412	4d383caf-d023-4f27-bfed-fe16c2218e63	9961	15167	375	4	23749	O	Mon Jun 16 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7413	c6901002-ada1-4b66-9b76-0900651acaf4	9346	15167	375	4	23754	O	Sun Feb 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7414	bb63442e-6a9a-4ba4-9770-249f4edf31a5	10153	15167	375	4	23755	O	Sun Feb 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7415	ce3f6088-5836-4acf-a714-e6df7a1e7873	10162	15167	375	4	23756	O	Sun Feb 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7416	2b3c818d-5291-4608-adf7-9dccc940e22b	9973	15167	799	4	22433	O	Sun Feb 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7417	151295b2-83b0-4283-81a0-74ddb1ebc895	10408	15167	799	4	22433	O	Sun Feb 23 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7418	46b526fa-cc30-4da9-ba62-8e1d66cfd26d	11266	15167	485	4	null	O	Mon Feb 24 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23032
7419	a659ebf4-6e19-4222-9d43-33f5dc9dc6ed	11266	15167	615	4	null	O	Mon Feb 24 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7421	c6b2c999-f668-4c53-bd5c-ed1af913cea9	10495	15167	375	4	23759	O	Mon Feb 24 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7422	9abfa4fd-7b17-4f07-9310-511c9eb23fc3	10277	15167	375	4	23760	O	Mon Feb 24 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7423	99259ea9-6acc-4f8b-96be-a62b9718f3b2	10768	15167	375	4	23762	O	Mon Feb 24 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7424	3bcdcfce-1997-45c0-ab05-222f01d77b75	14994	15167	375	4	23763	O	Mon Feb 24 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7425	21f6bbdf-5b33-46af-b91c-ec8bedef7ee2	23767	15167	375	4	23771	O	Mon Feb 24 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7426	e8747c74-1771-4d67-a14e-8bf5677cab84	10763	15167	375	4	23775	O	Mon Feb 24 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7427	dcb631db-31e0-4d0d-8427-451c2cea7241	15446	15167	23776	3	null	O	Wed Jun 18 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
7428	407375df-7339-4381-b233-08d277d83a58	9731	15167	23777	3	16129	O	Mon Feb 24 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7429	fd07736d-4de4-4499-a901-6cab64008094	23786	15167	23787	3	23788	B	Mon Feb 24 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7430	d26e1773-df7c-410a-8f7c-6c45ce8c248d	9389	15167	23789	3	null	B	Mon Feb 24 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7431	98019dcb-ae4e-47c9-b3de-c6bb959a8164	297	15167	23789	3	null	B	Mon Feb 24 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7434	798c37c7-5ecc-4d2b-920b-b40113124cb0	15480	15167	23790	3	null	O	Mon Feb 24 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23056
7435	2fe3f320-d862-4cde-a1a6-57eac6eff253	15478	15167	487	3	null	O	Mon Feb 24 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
7436	17ea2bcf-942f-45ea-874e-d06a25720991	15481	15167	488	3	null	O	Mon Feb 24 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23031
7437	217b9065-1947-4af3-8258-9622cbfa62bd	15479	15167	23791	3	null	O	Tue Feb 25 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23056
7438	ad37542f-1edc-4fcd-8e10-c483ce88b8a8	15482	15167	23791	3	null	O	Tue Feb 25 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23056
7439	533a2a3f-42ee-43a4-abd0-7582ff50a74f	15484	15167	493	3	null	O	Tue Feb 25 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23056
7440	20c80cb1-9301-457c-9893-18317ed58dc4	15486	15167	23792	3	null	B	Tue Feb 25 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23056
7441	43a39d13-4050-47d2-b8e4-f108ddc42c4d	10779	15167	375	4	23841	B	Tue Feb 25 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7442	b452b2c3-4638-4a13-89a2-0edcd46a9803	10821	15167	375	4	23840	B	Tue Feb 25 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7443	59345193-e0d3-4d15-bd16-5f1187187313	12099	15167	852	3	null	A	Tue Feb 25 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23056
7444	4e4bbcbd-ea2a-459c-b780-834efe8f6b38	10649	15167	23842	3	null	O	Tue Feb 25 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23032
7445	5db0d003-6bb7-4659-96ef-1dc1fc12a942	10649	15167	23843	3	null	O	Tue Feb 25 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23032
7446	24b7d254-6f4d-48e7-9b85-627d7426af3c	13050	15167	23842	3	null	O	Tue Feb 25 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23032
7447	d3cfbabd-ab2d-4064-bf99-5c0a50063034	13050	15167	23843	3	null	O	Tue Feb 25 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23032
7448	6069c383-0b2d-49e9-acee-7cd1bbec0668	13050	15167	464	3	16119	O	Tue Feb 25 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7449	067ede3c-9e3d-4b6e-881b-3199f5f10daa	10420	15167	870	3	null	O	Tue Feb 25 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23041
7450	128945e2-91eb-43ea-aac7-6e23f9e7a708	7744	15167	870	3	null	O	Tue Feb 25 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23041
7451	4d6776e0-91b8-40d1-b171-3d678f624e84	12197	15167	497	3	null	B	Tue Feb 25 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7452	9b2d0ab7-f3fa-4731-979e-fad440e57348	13346	15167	497	3	null	B	Tue Feb 25 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7453	7acb6cae-f8c8-4499-9161-d77adc4b81a0	12197	15167	498	3	null	B	Tue Feb 25 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7454	14a65076-e40e-4280-82d1-b3b744ace40f	13346	15167	498	3	null	B	Tue Feb 25 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7455	f5b94865-66e0-49ed-8a28-5f6d367f23b3	12197	15167	15500	3	null	B	Tue Feb 25 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7456	8f3fc8d3-577a-490a-83f9-5d06008eba13	13346	15167	15500	3	null	B	Tue Feb 25 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7457	07bb0d6f-6439-41ce-9fc6-11de06593360	12251	15167	15500	3	null	B	Tue Feb 25 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7458	0323e6c0-1fb5-42d1-a30b-4749ec743cf2	12197	15167	15502	3	null	B	Tue Feb 25 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23033
7459	08036112-d3ad-426c-bc10-6a5a57c3e55b	12251	15167	15502	3	null	B	Tue Feb 25 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23033
7461	d105a94b-8b71-43df-98ca-64376032326b	12284	15167	23136	3	null	O	Tue Feb 25 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23137
7462	da67f41c-f61e-42ad-a0f4-327e593a14e0	12197	15167	23149	3	null	B	Wed Feb 26 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23041
7463	092ef760-e658-4808-ac4a-2515cc8f0505	13346	15167	23149	3	null	B	Wed Feb 26 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23041
7464	5dfd0e08-f6e0-425d-8c4b-ea7fb3b9717e	12197	15167	23150	3	null	B	Wed Feb 26 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23041
7465	4e7823de-c1fe-4abf-b167-f12cc848c78e	12251	15167	23150	3	null	B	Wed Feb 26 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23041
7466	34abfdd8-b3ff-4091-85df-c67724c88be6	9729	15167	937	3	null	O	Wed Feb 26 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23034
7467	d44f864e-1870-4049-8a3e-81d8dc0c3ac6	10509	15167	937	3	null	O	Wed Feb 26 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23034
7468	810d0c6a-4a23-4d5b-af30-ae87aeceb144	10510	15167	937	3	null	O	Wed Feb 26 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23034
7469	3295ab55-d919-4a89-b4cd-0c32f67dd77d	10430	15167	23136	3	null	O	Wed Feb 26 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23137
7470	094cb200-ee13-4d45-ac03-2c7c8b8199aa	10430	15167	467	3	null	O	Wed Feb 26 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23054
7471	aaa4be1c-889d-4811-beb0-8f8b2940773e	8871	15167	635	4	null	O	Wed Feb 26 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23056
7472	83e55a1f-5a73-4ef3-836a-ada2a8b04654	8871	15167	636	4	null	O	Wed Feb 26 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23056
7473	72042e94-d5e3-4887-af34-4eb95591fcc3	8871	15167	1020	4	22449	O	Wed Feb 26 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7474	4d6cc51e-b591-449e-a1c7-770de726cf57	8871	15167	23892	4	null	O	Wed Feb 26 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7475	7d75795c-a148-4a3b-a800-8d431452ce27	8871	15167	23891	4	null	O	Wed Feb 26 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7476	59f01af4-deb2-4e64-b0e9-902d321a0657	8871	15167	23890	4	null	O	Wed Feb 26 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23033
7477	b094b568-56c7-48a7-bd94-3d8e68ff5117	8871	15167	23889	4	null	O	Wed Feb 26 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23033
7478	f0c3e981-f1a1-4ef0-8c3f-23519cc78950	10	15167	23897	4	null	O	Wed Feb 26 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7479	d2e82dfa-3a3d-48c4-bdbd-fe39cc6ec15e	85	15167	615	4	null	O	Wed Feb 26 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7480	63d0beac-3a6b-4e6d-a6d7-4621145a2418	23896	15167	343	4	null	O	Thu Feb 27 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23032
7481	ee36f163-714e-4d8b-aac3-67b058e015b2	14993	15167	501	4	null	O	Thu Feb 27 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23033
7482	e4ae7c7c-dcd7-41a0-a297-40079c541427	14993	15167	463	4	null	O	Thu Feb 27 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23034
7483	59b55e9f-e177-40d9-82d7-f66506df40c6	136	15167	23900	4	23901	B	Thu Feb 27 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7484	9cf1c9bb-68a2-4270-8953-93f256b287bf	14960	15167	23907	4	23908	B	Thu Feb 27 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7485	3c5c80b7-c3fe-4db0-a83b-27dd5b63dec6	23919	15167	417	4	15973	O	Thu Feb 27 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7486	db4627a7-da83-4549-aa0e-c6220e341a6e	23909	15167	375	4	23940	O	Thu Feb 27 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7487	d4f391a8-43fd-45e2-9f2d-e55359c49c08	23941	15167	353	4	null	O	Fri Feb 28 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23033
7488	44c41b97-ae1c-4134-990d-95658782b441	23970	15167	375	4	23971	O	Fri Feb 28 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7489	07c7cea9-f649-4593-b19a-0a543e07e93c	23685	15167	23972	4	23978	O	Fri Feb 28 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7490	c3a3cee2-0907-47f6-9f92-5333aea48e31	165	15167	23972	4	23978	O	Fri Feb 28 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7493	468318d3-1122-428d-b3e3-c4c63d74ae78	86	15167	878	4	null	O	Sat Jun 14 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23045
7494	9cf26535-cb74-41af-8c79-df492c59a88a	14992	15167	24020	4	24021	O	Fri Feb 28 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7495	6d7f5ae4-19f4-4931-8b96-9ef30f883843	24036	15167	375	4	24037	O	Fri Feb 28 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7496	b87cbde2-07a0-44bc-b181-2c502f2c20f0	15558	15167	375	4	24041	O	Fri Feb 28 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7497	72c26d77-8b8d-4730-86b5-02e8c244c692	8871	15167	375	4	24060	O	Fri Feb 28 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7498	da6f1583-ba82-473f-a1b1-cbb4cf145d72	178	15167	375	4	24081	O	Fri Feb 28 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7499	09a91d5f-c757-4116-8732-ea4166b1d16d	24084	15167	375	4	24085	O	Fri Feb 28 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7501	9fb03f91-2ed9-43ca-b7cb-bdae2f966760	272	15167	375	4	24128	O	Fri Feb 28 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7502	5687bcc1-7904-405c-8aef-0ffbe741fa83	14846	15167	375	4	24127	O	Thu Jun 12 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7504	afa7fecf-daca-4126-a906-c91c8c7f1c8a	24153	15167	722	4	15878	B	Sat Mar 01 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7505	3519e16f-8ba5-4189-92d2-04e767546d6c	24154	14518	502	4	24155	O	Sat Mar 01 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7506	eb8c3f66-d9f7-4280-b781-4e23a5bc3379	24156	15167	24157	4	24158	B	Sat Mar 01 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7507	b63e7030-0beb-474d-a4b5-98e84a89868e	24156	15167	1008	4	null	B	Sat Mar 01 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23033
7508	0e1d42ea-15a9-48c0-be9f-503e626d4ce4	24156	15167	24159	4	16295	B	Sat Mar 01 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7509	38073551-91fe-4776-85fc-91de34d22cd6	24160	15167	14847	4	22432	B	Sun Mar 02 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7510	711a1870-0172-4b21-a727-922889b3245c	24160	15167	14848	4	22431	B	Sun Mar 02 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7511	944400d5-a5c9-42d5-88c2-921556047f4d	24161	15167	1007	4	15926	O	Sun Mar 02 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7512	9c33ee1f-921e-430e-81a3-8e0745988074	24162	15167	642	4	22446	B	Sun Mar 02 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7513	3fec6b63-60cc-487b-b54f-ef987bdca8c5	23289	15167	888	4	null	O	Sun Mar 02 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7514	c8198eaa-76e5-4139-bb35-1c4428c476eb	23292	15167	23655	4	null	O	Sun Mar 02 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7515	2270382f-c20c-4865-b860-74373e20a89f	14591	15167	809	4	15792	O	Sun Mar 02 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7516	9b2908ec-101e-464f-83a2-38c0d6d96b15	14591	15167	810	4	15790	O	Thu Jun 12 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7517	503b15b2-fe79-4371-8e39-ec0a9f1884f2	14591	15167	739	4	null	O	Sun Mar 02 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7519	1dfa6034-7bd1-4a35-9dd3-f29638769a41	37	15167	22358	4	22359	B	Sun Mar 02 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7520	4d05b09b-94f8-4e87-a7a1-c7552b09137e	24169	15167	416	4	15974	B	Sun Mar 02 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7521	f861fc02-98de-4796-b151-4e78c36359f9	24170	15167	403	4	15979	O	Sun Mar 02 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7522	1392a4b6-a4d9-495a-832e-2dd6a94fec0a	24171	15167	21831	4	21832	O	Sun Mar 02 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7523	ec254729-7c85-4d0f-81bb-5e7def63bb59	24173	15167	22355	4	22351	B	Sun Mar 02 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7524	9d7df035-11fc-4bc9-bde3-c0c0c5c3e3ba	24174	15167	22508	4	22506	O	Sun Mar 02 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7525	a5b9ada7-e5a0-4f2e-ad8c-6efb1320b42e	24175	15167	375	4	24176	O	Wed Mar 05 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7526	d16e92f0-5e2a-482a-8e70-4e255883eacc	24175	15167	24194	4	24200	O	Wed Mar 05 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7527	85fdb05a-953b-48c8-ace6-720f182c8472	24184	15167	24188	4	24193	O	Wed Mar 05 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7528	f75ffa86-0f6a-4259-acab-7636d13ad6a1	273	15167	24203	4	24205	G	Thu May 29 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7529	2907ccbc-328a-4a48-b0dd-26b1b030604b	273	15167	24204	4	24206	G	Thu May 29 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7530	561cc93c-f5c8-4ba1-98ed-faae116c70f2	8915	15167	24203	4	24207	G	Thu May 29 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7531	60814f3b-b8f4-4473-871f-f516c9503ea9	8915	15167	24204	4	24208	G	Thu May 29 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7532	aba66d2b-b993-4d2f-b4b1-fbaca6001a63	8917	15167	24204	4	24208	G	Thu May 29 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7533	d53bd1e0-144c-4017-884a-bcffe4d61996	8917	15167	24203	4	24207	G	Thu May 29 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7534	66608e84-09fb-4dfe-bc68-f79984422984	8597	15167	24204	4	24208	G	Thu May 29 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7535	89a4543a-f86a-4301-94cf-48e29ab1862d	8597	15167	24203	4	24207	G	Thu May 29 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7539	ddb2423c-950f-4073-b407-c8b36220e799	24234	15167	375	4	24235	O	Sat May 31 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7540	c5531865-693e-42cc-b019-0af3b0540fdd	8934	15167	375	4	24237	B	Sat May 31 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7541	4d8a5cb6-2866-466c-bec4-582aed32100f	24241	14518	375	4	24249	G	Mon Jun 02 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7542	de91e952-2cb5-4f7c-b92c-d543df1c0ef5	24241	14518	23633	4	null	G	Mon Jun 02 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7543	836a7a2a-e4cd-442d-9a89-0af08d10711e	24241	14518	425	4	null	O	Mon Jun 02 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7544	bcf34624-5f0e-409b-93ad-184ad65c005a	24250	14518	854	4	16080	G	Mon Jun 02 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7545	0d82cb0b-1f4a-471a-9317-5aecd21bd2b2	24250	14518	853	4	null	G	Mon Jun 02 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7546	1ccbbb60-07eb-4476-8539-5d0f8a84af1b	24250	14518	453	4	null	G	Sun Jun 22 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	23032
7547	6e29f2c3-6746-4493-a2c4-1f19c6bf7041	24256	15167	23027	4	24257	O	Mon Jun 02 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7548	a24ef187-a467-4e10-9b48-712746ee63af	24256	15167	735	4	15618	O	Mon Jun 02 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7549	459f264d-ab32-4641-9db9-bfc6be231671	24256	15167	1050	4	null	O	Mon Jun 02 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7550	1e4dd301-2f7b-4f09-aab6-d55db01da415	9587	15167	23027	4	24260	O	Mon Jun 02 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7551	f87ff83c-f3a0-46c8-84c3-817978b33c9e	9352	15167	1003	4	null	B	Mon Jun 02 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7552	280edbbf-92c5-47eb-a0d7-424618a5def2	9348	15167	1003	4	null	B	Mon Jun 02 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7553	0c0a21fd-a506-4ce9-9c6b-055554b0c10e	9797	15167	1003	4	null	B	Mon Jun 02 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7554	65a273b5-333f-45d1-a9be-81654f799575	24261	15167	375	4	24262	B	Mon Jun 02 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7555	52951fc3-d032-4700-bacb-f4d8bc05bb59	10371	15167	24263	4	null	O	Tue Jun 03 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
7556	de10c344-5f3a-46dc-9ebc-42c6fbc0b44d	10373	15167	24263	4	null	O	Tue Jun 03 2025 00:00:00 GMT+0000 (Coordinated Universal Time)	null	null
