LoggingGUID	VocabulairGUID	IMBORGUID	GitHub-issueID	Omschrijving	Terugkoppeling	Loggingsdatum	Status	Aard aanpassing	Collectie
02ce4aba-dff5-4e01-b733-a2e8bcdd6dce	N.v.t.	{791B6F8D-152D-4E5F-9EB7-AC434375614D}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Onttrekkingsput_bor-type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut
02d21df4-f59a-458e-b37b-1f22e650a7ba	N.v.t.	{EBC02A79-74AE-4DC3-9CC1-402ED49CAF3F}	1056	Datatype: Organisatiespecifieke domeinwaardenlijst is toegevoegd	Certificering-InformatieCertificeringsinstantie: Organisatiespecifieke domeinwaarden is verwijderd uit imborKern_EnumeratiesDomeinwaarden	Fri Mar 24 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde
02ed130d-ef23-4dec-9e07-7ae1800d77ae	N.v.t.	{948BC93D-5E68-486D-B915-6815F25DFD1D}	1099	UNAFACT: toevoegen van Kwaliteitsniveau als objecttype	B is als domeinwaarde toegevoegd aan KwaliteitsniveauType in imborKern_EnumeratiesDomeinwaarden	Wed Jun 28 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde
02fa943d-1e73-480b-bd5e-c2c332b980c0	{8F2ED6C8-647B-46A9-8E80-70A24318A0CD}	{69D814EF-D785-42D2-89AA-AAA43179DB6B}	648	Toevoegen Fietsflo als objecttype	Fietssnelheidsindicator toegevoegd aan imbor_VocTermen.	Fri Mar 24 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Objecttype
02fea911-24c8-4cfb-afc6-d84d44ce07c7	{B7D3B5AC-9C30-4B52-AE60-06B12CDD0C0A}	{DF1BDD0B-1058-42E7-B72D-ACD3D0E6B4DA}	1029	Haarlem: objecttype Punaise	Punaise toegevoegd aan imborVoc_Termen.	Fri Nov 25 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Objecttype
0320710c-3165-4a35-b90a-d36daad313cf	N.v.t.	{925B9372-1E2A-4FE5-A4FF-926A8CC26E93}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Armatuur_bor-type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut
0334dfec-b6e3-4ad0-bd11-0a66571546df	{E09ADB0C-B5A3-4FF9-A750-E20B96D9398B}	{A2FAABFF-C7EA-49DF-8930-725B29689EAB}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:BeregeningsinstallatieType; is aangepast van: "Het enumeratietype BeregeningsinstallatieType is de naam voor de domeinwaardenlijst van de klasse Beregeningsinstallatie en het attribuut type.", naar: "Het enumeratietype voor de domeinwaard	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
0335a0f2-ba61-46ae-b8e2-f5ff2fcc9202	N.v.t.	{31A9DF5A-01C8-446C-9889-D116ACC435F5}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Meerpaal_plus-type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut
033f8c02-30d8-4717-8bf7-b4f513a1c1e8	N.v.t.	{7F5A7DCF-1259-496C-A47F-3AA9F1187E57}	1228	Afstemming Handboek Bomen en IMBOR definitief maken	Beeldbepalende boom vervalt in imborKern_EnumeratiesDomeinwaarden	Fri Dec 15 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde
034dc1b1-1f40-4a0d-82b5-06f9c9083681	{C9D6DD6F-0A1A-480F-AA20-3CB2C009A533}	{4047221C-D9EF-41BE-9266-C41160B76EEB}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Elektrisch; is aangepast van: "Aanduiding dat het object wordt aangedreven gebruikmakend van elektrische stroom.", naar: "Aanduiding dat het object wordt aangedreven gebruikmakend van stroom die werkt middels ladingoverdracht van elektron	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Domeinwaarde
034e5020-bd98-44ef-8d22-fe9a820d8bab	N.v.t.	{C451C73D-0B63-4DF9-B051-C7089D215D3E}	1228	Afstemming Handboek Bomen en IMBOR definitief maken	Boom :: is verbonden met :: Water toegevoegd aan imborKern_ObjecttypenSemantischeRelaties	Fri Dec 15 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Semantische relatie toegevoegd	Semantische relatie
03518f3d-03d8-4e9d-ad0b-08fcb49a8e1f	N.v.t.	{BA3D28FD-7770-4085-8DFA-A4713431D536}	1101	
Afleidbare attributen zo veel mogelijk consistent uit IMBOR verwijderen	Benoemde plaats :: heeft deel :: Functionele ruimte is toegevoegd aan imborKern_K_ObjecttypenSemantischeRelaties	Fri May 19 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Semantische relatie toegevoegd	Semantische relatie
0358aedf-37f6-45c0-a2c2-62e041969f87	N.v.t.	{F42FEBC3-227F-486F-AB2D-B912A27B6BB1}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Verharding_bor-functie verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut
035e68c5-5f99-45c3-950a-806c8b649679	N.v.t.	{397FDD02-58DA-4FB0-A311-A003DD3802CC}	1182	UNAFACT: baggerdikte bij Watergang is een dynamisch gegeven	baggerdikte in peiljaar vervalt bij Watergang in imborKern_K_KlassenAttributen	Wed Jul 19 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut
036550bd-7071-462c-8130-b04e4b0751b4	{084EA684-766E-4369-AB88-00E19833635B}	{87FB7298-5A15-42C0-BE64-6AE92BF48C66}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Helder; is aangepast van: "Het lichtdoorlatende deel van het object heeft een heldere structuur.", naar: "Het lichtdoorlatende deel van het object heeft een structuur die niet troebel is."	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Domeinwaarde
03724655-5e80-44f9-aa4a-3e91753d7e4e	{8A4AD6C3-D281-4656-96B2-AAC24A1B0FC8}	{914127EF-670F-44FF-B64F-883596E3244B}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Onderdoorgang; is aangepast van: "Een onderdoorgang is in feite een tunnel met geringe afmetingen in lengte en breedte. In tegenstelling tot de gangbare definitie van een tunnel, wordt een onderdoorgang meestal niet onder een watergang, m	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Objecttype
0374aa23-27fc-439b-8466-e8558626bb10	N.v.t.	{EB6FA4C0-91AE-4DFF-A1EF-1FAC00F62182}	673	Rotterdam | review CROW IMBOR | 2	BandAfmeting :: 180x200x400 is toegevoegd aan BandAfmeting in imborKern_EnumeratiesDomeinwaarden	Thu Jan 26 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde
0378bbc0-9fc4-4c8d-bc9a-16072b32e0ad	N.v.t.	{B82AEDFC-94C0-4210-A580-D2D88BC5D758}	1116	Afstemming met Handboek Bomen: beschermingsstatus, beschermingsstatus gedetailleerd en meerstammig	BoomBeschermingsstatusGedetailleerd :: Autochtoon plantmateriaal komt te vervallen in imborKern_EnumeratiesDomeinwaarden	Wed Apr 12 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde
03816dd2-4904-44dd-978c-c23475fa81e5	{3C4E1769-B843-4D99-8067-64E25F5B2DC9}	{D1938335-8882-4D14-8DB9-477E1734AAF2}	1157	Gemeente Deventer: Opmerking over de definitie van Hevel	Definitie Hevel aangepast naar: "Een kokervormige constructie met een verhoogd middengedeelte dat twee wederzijds gelegen wateren met elkaar verbindt."	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Objecttype
0382b273-17eb-45c7-93f6-5d58bfbd1933	{B6108C64-29E8-4CEC-8E4F-45D1BE6F6B8C}	{5D297830-24CF-4699-862E-E9B4C6749AA0}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Green; is aangepast van: "De green is het kortgemaaide gedeelte gras rondom de hole. De green is het meest intensief bespeelde deel van een golfbaan.", naar: "Het kortgemaaide gedeelte gras rondom de hole en het meest intensief bespeelde 	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Domeinwaarde
038e6232-0026-4380-9a1d-9c928089cc47	N.v.t.	{56149AD8-F866-459A-A38A-A7719C403FF2}	526	Bij Brug bespreken: attributen Hoofdroute en Hoofdvaarroute , zijn routes informatieobjecten?	Afvalinzamelroute toegevoegd aan Route-informatieTypeRoute in imborKern_EnumeratiesDomeinwaarden.	Mon Mar 27 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde
039697d3-7167-42a4-8c2e-c41e0626f801	N.v.t.	{607F4280-BC73-4637-8E4A-75B0E2A2F1AC}	997	NEN3610 netwerk model toepassen voor topologie	Eindpunt leiding toevoegen aan RioleringNodeType in imborKern_EnumeratiesDomeinwaarden	Wed Mar 29 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde
03a562e5-fbd2-4950-b70e-1f786f5db1f1	{FD62BE80-CADB-42C6-B64E-85034DB98429}	{AD7DF82B-53DA-4ADD-B57E-AA41EC319630}	673	Rotterdam | review CROW IMBOR | 2	220x160 toegevoegd aan imborVoc_Termen	Thu Jan 26 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Domeinwaarde
03b20359-f99e-4e85-b501-49cf66257ef4	{7214B734-5EA4-47DF-BA89-2BF8196DD4E2}	{0889DA26-E040-4723-9C42-D3F97A98A750}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:KastBovenOfOndergronds; is aangepast van: "Het enumeratietype KastBovenOfOndergronds is de naam voor de domeinwaardenlijst van de klasse Kast en het attribuut boven- of ondergronds.", naar: "Het enumeratietype voor de domeinwaardenlijst v	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
03b49987-16a4-45dd-af85-7ae6b51f5662	N.v.t.	{328CB51A-3BB1-4747-8955-14B625E6BD8D}	Unafact32	Uitbreiding IMBOR Laadinfrastructuur: Bijzondere tegel: type: Oplaadtegel. Een tegel met eensymboolmarkering voor het opladen van elektrische auto’s.	Oplaadtegel toegevoegd aan aan WegmarkeringMarkeringToepassing in imborKern_EnumeratiesDomeinwaarden.	Mon Nov 28 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde
03c46c8a-6b85-4345-b117-7e0f81950547	{8AB65B70-39A8-4600-8E5F-3FC3781F3A52}	{7BECA452-AFC2-49EA-8EAD-68F1A6C06521}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Halfsteensverband; is aangepast van: "Het halfsteensverband kan zeer gemakkelijk en snel worden gelegd door zijn eenvoudige karakter. De bestrating wordt recht op het oppervlak geplaatst waarbij steeds een halve steen verspringt.", naar: 	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Domeinwaarde
03edad4d-b001-43ae-96ec-aa92a38f51a7	N.v.t.	{40DE9B03-E4D9-423C-A34A-0C35C81B6245}	1228	Afstemming Handboek Bomen en IMBOR definitief maken	500 m² en groter wordt toegevoegd aan BoomBoomkroonprojectieklasseEindbeeld in imborKern_EnumeratiesDomeinwaarden	Fri Dec 15 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde
03f9f317-df13-42c6-b733-5e732e5bb3a4	{7FEF5299-B538-45EA-8939-D392F385C702}	{4231FA3D-F02D-472B-9159-74A559D28A43}	673	Rotterdam | review CROW IMBOR | 2	160x200x180 toegevoegd aan imborVoc_Termen	Thu Jan 26 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Domeinwaarde
041a9f9f-4e04-4d5c-8ece-0120044448b2	N.v.t.	{A815086D-C29A-4A9C-9988-402FDEE3D9B1}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Scheepvaartbord_plus-type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut
04224acb-359c-4d6a-bfd1-46b1fba6c62d	{0B86BF97-1EF1-4F91-B779-E50390FA39C5}	{4B8D485D-5DC9-44F9-BC8B-8DE85DA217DC}	673	Rotterdam | review CROW IMBOR | 2	220x440x250 toegevoegd aan imborVoc_Termen	Thu Jan 26 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Domeinwaarde
0422e9fb-6aee-497a-9c4c-b811041b1c23	{88C36899-F0AB-46FB-AF72-F38BAFBE8522}	{F2FFE4DF-2C15-41DD-B12D-AF3BEA0721EE}	1228	Afstemming Handboek Bomen en IMBOR definitief maken	tot 5 m² wordt toegevoegd aan imborVoc_Termen	Fri Dec 15 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Domeinwaarde
042801f9-0fe1-48d3-8fd6-cd73b65970cc	N.v.t.	N.v.t.	810	Antea Group | Prio: Nee | H2V lengte en breedte	type rijstrook is in datatype gewijzigd naar Enumeratie	Fri Mar 24 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Datatype gewijzigd	Datatype
042ddecc-f236-4ba9-b3f3-b7e45681a502	{451F5620-7E14-458A-84A3-962CB5C7A1D7}	{675AB3A2-0E31-40A6-A560-AFF0271F134A}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Ongewenst; is aangepast van: "Status die aangeeft dat het object zelf, of diens toestand, ongewenst is vanuit het perspectief van de beheerder.", naar: "Status die aangeeft dat het object zelf, of diens toestand, als verwerpelijk wordt be	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Domeinwaarde
04328f6f-f2c5-42f1-bb8c-898541253295	N.v.t.	{988DED59-5A7D-4184-AED5-72A2BA81D5F1}	1111	Afstemming met Handboek Bomen: controlefrequentie en controlefrequentie BVC	1 x per jaar wordt toegevoegd aan BoomControlefequentieBVC in imborKern_EnumeratiesDomeinwaarden	Wed Apr 12 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde
04366da9-625f-426f-aaa7-161edbc3a335	{0476B4F8-B9CE-4B69-9712-3625535D3EF3}	{54758328-AD1F-4903-BEC5-DD0762116AED}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Zilver; is aangepast van: "De typische kleur van zilver, een geliefd edelmetaal.", naar: "De typische kleur van een geliefd edelmetaal, het witte overgangsmetaal met atoomnummer 47."	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Domeinwaarde
043ac772-5eff-41d5-a69b-7c7e463ad2a5	{1039A623-5D0C-400C-BA93-C3564DCCA845}	{FCD0FA22-74F3-4E4F-861B-D9984F64CBC1}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Boomvormers; is aangepast van: "Opgaande beplanting van houtige gewassen met boomvormers, die extensief wordt beheerd.", naar: "Opgaande beplanting van houtige gewassen met stammen gelijk die van bomen, die extensief wordt beheerd."	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Domeinwaarde
044a422c-516d-4f0c-ab60-d2d43928e973	N.v.t.	{C5C135F7-4839-4926-9A78-DADAE2E467D5}	997	NEN3610 netwerk model toepassen voor topologie	In refModel_Mapping Topologisch element-Vertex-Meetpunt gewijzigd naar RioleringNode: type: Meetpunt 	Fri Mar 31 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Mapping gewijzigd	Objecttype
044c3888-8207-4258-bce8-c372a4a16040	{7FD534CA-3144-412C-A568-77F2EDC43E18}	{8E28A298-3BD6-4512-B2BC-0746BE790BAA}	1149	UNAFACT: Armoede van FloraEnFauna-InformatieBeschermdeFloraEnFaunaGedetailleerd	Gestippelde alver is toegevoegd aan imborVoc_Termen	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Domeinwaarde
044cf61d-3ced-43b1-81ee-dc3783ecb65f	N.v.t.	{EE8A0FDA-45FF-4276-B489-05E0C5445279}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Tuunwal_bor-type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut
0450fc8f-3102-475b-8059-664db69d797c	N.v.t.	{35C929C5-C430-40B8-B230-B2EE6F613012}	1040	Utrecht: Band: type: Plantvakband	Plantvakband toegevoegd aan BandType in imborKern_EnumeratiesDomeinwaarden.	Fri Nov 25 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde
04513868-b4bb-4f38-9271-9afae30643e3	{AA95D128-E623-4509-B153-151837B8FA94}	{4AF7D3CC-A139-4C7E-83C0-67EA8B628001}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:breedte; is aangepast van: "Breedte van het beheerobject.", naar: "De kleinste afmeting in het horizontale vlak van het beheerobject."	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Attribuut
045478b0-f919-414b-a1d7-6f9b52c520bf	N.v.t.	{3E7D1161-259E-4CE2-98EB-EDD0C4891F6C}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Utiliteitsnet_bor-type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut
04563efb-1f26-4c38-b749-0cda014af4bc	{F915CA67-F5EB-4814-A2D0-21F0DB99D1EB}	{A60A4807-2FCB-43E3-982F-EC8742173979}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:KabeldraagsysteemType; is aangepast van: "Het enumeratietype KabeldraagsysteemType is de naam voor de domeinwaardenlijst van de klasse Kabeldraagsysteem en het attribuut type.", naar: "Het enumeratietype voor de domeinwaardenlijst van de 	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
0463da30-c450-4c80-9ab4-599f135fd840	N.v.t.	{0DB2FB1F-2CEC-49A1-9093-7370BA20E558}	1127	Afstemming met Handboek Bomen: boomvoorziening	Ondersteunen zware tak vervalt bij BoomBoomvoorziening in imborKern_EnumeratiesDomeinwaarden	Mon Apr 17 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde
0475c152-8867-40f4-b37c-da4fa2ab9211	N.v.t.	{0C8E1C36-22E3-42C7-B8D5-32B1EFD1C8A8}	1124	Afstemming met Handboek Bomen: beoogde omlooptijd	45 jaar wordt toegevoegd aan BoomBeoogdeOmloopBoom in imborKern_EnumeratiesDomeinwaarden	Fri Apr 14 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde
0487af4f-f024-43c1-ba03-932c5b95f93f	{31D3CAC6-F51A-4AF6-9798-D1489DB85FEC}	{84DCD71C-3CEF-4E26-8057-54A3D5C19924}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Monument-InformatieTypeMonument; is aangepast van: "Het enumeratietype Monument-InformatieTypeMonument is de naam voor de domeinwaardenlijst van de klasse Monument-informatie en het attribuut type monument.", naar: "Het enumeratietype voo	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
048ee948-8835-4288-865d-ed3e84606fb6	N.v.t.	{6506B1C6-B8DB-4F31-A16A-7E8460AB5A8A}	1075	NEN3610 Temporele Aspecten volledig consistent doorvoeren in IMBOR	Mutatiedatum vervalt als attribuut in imborKern_K_KlassenAttributen en imborKern_Attributen (897)	Tue Mar 28 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut
0493ce47-33a8-4e37-906a-7769fecff915	{E28C286C-1B53-4D03-8C93-A443709A3A58}	{B94246D0-C583-49C3-B7F8-994793329B87}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:VerkeersbordTypeGedetailleerd; is aangepast van: "Het enumeratietype VerkeersbordTypeGedetailleerd is de naam voor de domeinwaardenlijst van de klasse Verkeersbord en het attribuut type gedetailleerd.", naar: "Het enumeratietype voor de d	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
04b03b0e-184c-4adf-bba2-e51c4bc10db9	{CDEA5D8C-8C2C-4E18-85C2-476F4B973D45}	{12DC3136-573C-41B5-BC49-E3AA2DCE2ADE}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Installatie-InformatieInstallateur; is aangepast van: "Het enumeratietype Installatie-InformatieInstallateur is de naam voor de domeinwaardenlijst van de klasse Installatie-informatie en het attribuut installateur.", naar: "Het enumeratie	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype
04d050c0-a5a1-4d65-8425-96c7a1774486	N.v.t.	{AE3CE2D0-42D4-4D9F-9F3A-86717493FE2E}	997	NEN3610 netwerk model toepassen voor topologie	type  toevoegen aan RioleringLink in imborKern_K_KlassenAttributen	Wed Mar 29 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Attribuut toegekend aan klasse	Attribuut
04d7bc04-f9a7-4e7c-afbb-4a6e43d2633f	{CCCC8CAF-9926-421D-B629-8048D4B8DD77}	{772813D5-CFE1-43BA-8D00-9619BA10D666}	673	Rotterdam | review CROW IMBOR | 2	2250x2250 toegevoegd aan imborVoc_Termen	Thu Jan 26 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Domeinwaarde
04e03491-823e-4176-8c28-78010f703bfa	{319D7637-C165-4F39-8A1E-E74F0BFBCF26}	{635A9DBD-B01F-4E00-9B5D-4ED515F16560}	1137	Afstemming met Handboek Bomen: vereiste vrije doorgang, vrije doorrijhoogteklasse, vrije doorrijhoogteklasse primair en vrije doorrijhoogteklasse secundair	6,5 m. en groter vervalt als term vanwege de wijzigingen in de afstemming tussen IMBOR en het Handboek Bomen, die ervoor hebben gezorgd dat deze domeinwaarde tot geen enkel EnumeratieType behoort. Conform https://docs.crow.nl/imbor/modelleerregels/#relatie-tussen-een-domeinwaarde-en-een-enumeratietype-is-1-n-r0017	Wed May 03 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Term vervallen	Domeinwaarde
